supplier_id,timestamp,category,supplier_program,scope3_emissions,region,market_conditions,energy_mix,supplier_size,baseline_emissions,emission_factor,confidence_score
SUP-1406,2025-08-29,Cat1_Purchased_Goods,1,-54.9,EMEA,0.67,0.4,medium,727.0,2.5,0.69
SUP-1407,2025-08-22,Cat6_Business_Travel,1,-89.7,LATAM,0.47,0.29,large,1086.0,0.255,0.69
SUP-1408,2024-02-19,Cat6_Business_Travel,0,1.2,EMEA,0.71,0.17,large,1002.0,0.255,0.92
SUP-1409,2025-12-15,Cat1_Purchased_Goods,1,-127.6,NA,0.67,0.6,large,1318.0,2.5,0.75
SUP-1410,2024-02-15,Cat1_Purchased_Goods,1,-49.1,APAC,0.64,0.15,medium,718.0,2.5,0.97
SUP-1411,2025-04-07,Cat11_Use_of_Products,0,-1.8,EU,0.37,0.47,medium,618.0,1.8,0.71
SUP-1412,2025-07-11,Cat11_Use_of_Products,0,-4.9,EU,0.74,0.69,small,534.0,1.8,0.7
SUP-1413,2024-11-29,Cat11_Use_of_Products,0,2.5,APAC,0.85,0.1,small,259.0,1.8,0.75
SUP-1414,2024-12-19,Cat1_Purchased_Goods,1,-20.5,NA,0.84,0.47,small,569.0,2.5,0.69
SUP-1415,2025-05-27,Cat4_Transport,1,-53.5,APAC,0.57,0.27,medium,641.0,0.12,0.76
SUP-1416,2025-03-31,Cat6_Business_Travel,1,-44.7,LATAM,0.86,0.19,medium,1010.0,0.255,0.73
SUP-1417,2025-02-22,Cat4_Transport,0,19.5,APAC,0.34,0.28,medium,813.0,0.12,0.75
SUP-1418,2024-04-21,Cat11_Use_of_Products,0,4.4,NA,0.24,0.31,medium,521.0,1.8,0.79
SUP-1419,2025-05-10,Cat4_Transport,0,-13.6,APAC,0.95,0.4,small,643.0,0.12,0.71
SUP-1420,2024-10-07,Cat6_Business_Travel,0,-13.4,EU,0.46,0.38,small,520.0,0.255,0.74
SUP-1421,2024-06-21,Cat6_Business_Travel,0,9.3,NA,0.76,0.33,medium,497.0,0.255,0.79
SUP-1422,2024-07-17,Cat6_Business_Travel,0,-13.5,EU,0.53,0.54,medium,778.0,0.255,0.9
SUP-1423,2025-08-17,Cat11_Use_of_Products,1,-20.3,APAC,0.95,0.15,small,318.0,1.8,0.57
SUP-1424,2025-05-19,Cat6_Business_Travel,0,5.5,LATAM,0.35,0.19,small,502.0,0.255,0.69
SUP-1425,2025-02-21,Cat4_Transport,1,-135.4,EU,0.71,0.44,large,1053.0,0.12,0.97
SUP-1426,2025-09-19,Cat1_Purchased_Goods,0,3.6,EU,0.83,0.45,large,1007.0,2.5,0.7
SUP-1427,2024-10-08,Cat1_Purchased_Goods,0,5.1,EU,0.95,0.38,medium,625.0,2.5,0.79
SUP-1428,2024-05-21,Cat6_Business_Travel,1,-104.0,APAC,0.58,0.19,large,1327.0,0.255,0.93
SUP-1429,2024-12-21,Cat11_Use_of_Products,0,-8.4,APAC,0.51,0.49,medium,618.0,1.8,0.88
SUP-1430,2024-06-18,Cat1_Purchased_Goods,0,28.2,APAC,0.43,0.36,small,470.0,2.5,0.75
SUP-1431,2025-08-31,Cat1_Purchased_Goods,1,-96.4,APAC,0.57,0.21,large,1063.0,2.5,0.85
SUP-1432,2025-04-08,Cat1_Purchased_Goods,0,-11.9,APAC,0.89,0.15,small,272.0,2.5,0.62
SUP-1433,2024-05-02,Cat4_Transport,0,17.1,APAC,0.66,0.34,small,371.0,0.12,0.9
SUP-1434,2024-09-18,Cat1_Purchased_Goods,1,-52.4,APAC,0.56,0.22,medium,739.0,2.5,0.85
SUP-1435,2025-10-13,Cat6_Business_Travel,0,2.6,NA,0.65,0.4,medium,615.0,0.255,0.74
SUP-1436,2025-07-19,Cat1_Purchased_Goods,0,8.7,APAC,0.57,0.05,large,1130.0,2.5,0.84
SUP-1437,2025-12-21,Cat11_Use_of_Products,1,-104.4,APAC,0.71,0.26,large,1224.0,1.8,0.77
SUP-1438,2025-09-29,Cat4_Transport,0,-2.7,EU,0.95,0.27,small,353.0,0.12,0.66
SUP-1439,2025-11-21,Cat1_Purchased_Goods,0,-10.3,EMEA,0.48,0.36,medium,672.0,2.5,0.67
SUP-1440,2024-05-05,Cat11_Use_of_Products,0,18.8,APAC,0.33,0.12,small,277.0,1.8,0.78
SUP-1441,2025-03-24,Cat1_Purchased_Goods,1,-117.4,EU,0.44,0.61,large,1139.0,2.5,0.82
SUP-1442,2025-10-06,Cat6_Business_Travel,1,-79.1,NA,0.52,0.26,medium,668.0,0.255,0.73
SUP-1443,2025-07-14,Cat1_Purchased_Goods,1,-17.0,APAC,0.59,0.32,small,360.0,2.5,0.65
SUP-1444,2025-10-29,Cat4_Transport,1,-55.5,NA,0.69,0.3,small,479.0,0.12,0.67
SUP-1445,2024-08-06,Cat4_Transport,0,14.6,EU,0.76,0.21,small,528.0,0.12,0.83
SUP-1446,2024-10-03,Cat1_Purchased_Goods,0,26.5,APAC,0.64,0.24,small,166.0,2.5,0.73
SUP-1447,2024-04-30,Cat1_Purchased_Goods,0,-4.3,EMEA,0.63,0.4,small,229.0,2.5,0.8
SUP-1448,2025-05-06,Cat4_Transport,0,15.0,NA,0.48,0.35,medium,920.0,0.12,0.77
SUP-1449,2024-04-25,Cat11_Use_of_Products,0,12.8,EU,0.41,0.37,medium,873.0,1.8,0.92
SUP-1450,2025-08-20,Cat6_Business_Travel,0,4.6,EMEA,0.7,0.4,medium,1051.0,0.255,0.84
SUP-1451,2024-05-10,Cat1_Purchased_Goods,1,-107.6,EMEA,0.64,0.56,large,1184.0,2.5,0.98
SUP-1452,2025-08-17,Cat11_Use_of_Products,1,-60.9,NA,0.38,0.58,medium,733.0,1.8,0.79
SUP-1453,2025-11-20,Cat1_Purchased_Goods,1,-54.5,APAC,0.58,0.38,medium,662.0,2.5,0.81
SUP-1454,2025-04-20,Cat11_Use_of_Products,0,9.3,LATAM,0.46,0.16,large,867.0,1.8,0.77
SUP-1455,2025-03-17,Cat6_Business_Travel,1,-57.0,APAC,0.67,0.32,medium,828.0,0.255,0.79
SUP-1456,2025-06-28,Cat4_Transport,1,-89.2,LATAM,0.74,0.29,large,1406.0,0.12,0.75
SUP-1457,2025-12-16,Cat11_Use_of_Products,1,-128.9,EMEA,0.52,0.26,large,999.0,1.8,0.8
SUP-1458,2025-10-06,Cat11_Use_of_Products,1,-109.1,EMEA,0.63,0.41,large,1256.0,1.8,0.89
SUP-1459,2025-06-06,Cat4_Transport,0,23.0,NA,0.48,0.29,medium,824.0,0.12,0.87
SUP-1460,2024-10-12,Cat6_Business_Travel,0,-10.9,APAC,0.3,0.21,small,350.0,0.255,0.72
SUP-1461,2024-03-27,Cat11_Use_of_Products,1,-102.6,NA,0.71,0.23,large,1176.0,1.8,0.93
SUP-1462,2024-03-30,Cat11_Use_of_Products,0,-6.4,NA,0.38,0.58,medium,683.0,1.8,0.84
SUP-1463,2025-02-04,Cat1_Purchased_Goods,1,-72.2,NA,0.68,0.35,medium,552.0,2.5,0.83
SUP-1464,2024-02-20,Cat6_Business_Travel,1,-102.3,EU,0.71,0.34,medium,1003.0,0.255,0.9
SUP-1465,2025-10-28,Cat4_Transport,1,-123.2,NA,0.44,0.24,large,1265.0,0.12,0.84
SUP-1466,2025-09-15,Cat1_Purchased_Goods,1,-59.1,APAC,0.54,0.3,medium,439.0,2.5,0.77
SUP-1467,2025-07-29,Cat1_Purchased_Goods,0,-1.9,NA,0.63,0.38,small,496.0,2.5,0.68
SUP-1468,2025-09-28,Cat1_Purchased_Goods,0,11.0,EMEA,0.63,0.17,small,209.0,2.5,0.79
SUP-1469,2024-05-03,Cat4_Transport,1,-76.3,EU,0.77,0.29,medium,450.0,0.12,0.86
SUP-1470,2024-07-27,Cat1_Purchased_Goods,0,20.4,EU,0.59,0.26,medium,808.0,2.5,0.83
SUP-1471,2024-10-18,Cat4_Transport,1,-78.7,APAC,0.36,0.35,medium,623.0,0.12,0.87
SUP-1472,2025-03-11,Cat1_Purchased_Goods,1,-125.6,EU,0.82,0.63,large,853.0,2.5,0.75
SUP-1473,2025-12-23,Cat6_Business_Travel,1,-43.9,NA,0.76,0.55,medium,527.0,0.255,0.61
SUP-1474,2024-06-27,Cat1_Purchased_Goods,1,-46.1,APAC,0.62,0.4,medium,741.0,2.5,0.88
SUP-1475,2025-04-06,Cat6_Business_Travel,1,-29.6,APAC,0.58,0.41,small,180.0,0.255,0.76
SUP-1476,2024-07-19,Cat6_Business_Travel,1,-144.2,EU,0.71,0.55,large,990.0,0.255,0.95
SUP-1477,2025-09-28,Cat4_Transport,1,-73.9,NA,0.36,0.44,medium,542.0,0.12,0.62
SUP-1478,2024-08-02,Cat1_Purchased_Goods,1,-122.9,EMEA,0.61,0.32,large,1429.0,2.5,0.89
SUP-1479,2024-11-19,Cat1_Purchased_Goods,1,-67.6,LATAM,0.65,0.32,large,1182.0,2.5,0.92
SUP-1480,2024-04-17,Cat1_Purchased_Goods,1,-94.0,EU,0.66,0.32,medium,741.0,2.5,0.81
SUP-1481,2025-03-22,Cat1_Purchased_Goods,1,-72.5,NA,0.61,0.31,medium,958.0,2.5,0.8
SUP-1482,2024-06-11,Cat11_Use_of_Products,1,-65.0,EMEA,0.5,0.47,medium,718.0,1.8,0.89
SUP-1483,2024-02-15,Cat11_Use_of_Products,1,-76.1,EMEA,0.42,0.3,medium,635.0,1.8,0.79
SUP-1484,2024-08-12,Cat1_Purchased_Goods,1,-33.4,NA,0.42,0.43,small,390.0,2.5,0.8
SUP-1485,2025-07-24,Cat4_Transport,0,-6.9,APAC,0.49,0.1,medium,1064.0,0.12,0.77
SUP-1486,2025-11-23,Cat1_Purchased_Goods,1,-37.3,APAC,0.72,0.43,small,373.0,2.5,0.61
SUP-1487,2024-10-29,Cat1_Purchased_Goods,0,18.4,EMEA,0.74,0.35,small,244.0,2.5,0.81
SUP-1488,2024-09-23,Cat6_Business_Travel,1,-64.1,NA,0.51,0.35,medium,923.0,0.255,0.89
SUP-1489,2024-02-26,Cat11_Use_of_Products,0,19.0,NA,0.47,0.22,medium,719.0,1.8,0.92
SUP-1490,2024-03-26,Cat1_Purchased_Goods,1,-95.9,EU,0.6,0.35,medium,862.0,2.5,0.84
SUP-1491,2025-06-14,Cat1_Purchased_Goods,1,-111.5,NA,0.77,0.44,large,1071.0,2.5,0.81
SUP-1492,2024-12-25,Cat1_Purchased_Goods,1,-88.5,EU,0.49,0.51,medium,695.0,2.5,0.85
SUP-1493,2025-08-28,Cat1_Purchased_Goods,0,11.3,LATAM,0.64,0.44,small,115.0,2.5,0.72
SUP-1494,2024-04-17,Cat4_Transport,0,8.6,LATAM,0.42,0.3,small,631.0,0.12,0.78
SUP-1495,2025-08-29,Cat6_Business_Travel,1,-93.8,APAC,0.45,0.31,large,929.0,0.255,0.68
SUP-1496,2024-04-11,Cat1_Purchased_Goods,1,-70.8,APAC,0.34,0.11,medium,884.0,2.5,0.82
SUP-1497,2024-06-23,Cat4_Transport,0,14.8,APAC,0.72,0.25,large,1252.0,0.12,0.92
SUP-1498,2024-03-11,Cat4_Transport,0,0.4,NA,0.61,0.38,large,1202.0,0.12,0.96
SUP-1499,2025-10-31,Cat4_Transport,0,7.9,APAC,0.84,0.21,medium,878.0,0.12,0.81
SUP-1500,2025-01-15,Cat1_Purchased_Goods,0,-5.3,LATAM,0.61,0.35,medium,548.0,2.5,0.81
SUP-1501,2025-11-26,Cat4_Transport,0,7.9,APAC,0.61,0.45,large,1127.0,0.12,0.85
SUP-1502,2025-05-02,Cat11_Use_of_Products,0,-3.1,EU,0.51,0.39,medium,629.0,1.8,0.79
SUP-1503,2024-08-27,Cat6_Business_Travel,0,-2.1,APAC,0.53,0.39,medium,511.0,0.255,0.81
SUP-1504,2025-12-10,Cat11_Use_of_Products,1,-54.6,APAC,0.67,0.12,medium,1062.0,1.8,0.71
SUP-1505,2025-05-04,Cat11_Use_of_Products,1,-74.1,APAC,0.62,0.08,medium,482.0,1.8,0.81
SUP-1506,2024-12-20,Cat1_Purchased_Goods,0,11.6,APAC,0.58,0.26,medium,649.0,2.5,0.87
SUP-1507,2025-07-05,Cat4_Transport,0,-5.3,APAC,0.54,0.34,small,375.0,0.12,0.66
SUP-1508,2024-09-22,Cat4_Transport,0,19.1,EU,0.53,0.29,medium,858.0,0.12,0.79
SUP-1509,2024-07-03,Cat1_Purchased_Goods,0,3.2,EMEA,0.67,0.31,small,100.0,2.5,0.95
SUP-1510,2024-10-03,Cat4_Transport,0,-7.8,EMEA,0.7,0.4,medium,514.0,0.12,0.78
SUP-1511,2025-01-18,Cat6_Business_Travel,0,9.5,APAC,0.8,0.26,medium,896.0,0.255,0.76
SUP-1512,2024-11-19,Cat11_Use_of_Products,0,-18.2,APAC,0.48,0.33,small,264.0,1.8,0.85
SUP-1513,2025-05-10,Cat1_Purchased_Goods,1,-49.2,EU,0.54,0.41,small,389.0,2.5,0.77
SUP-1514,2024-09-26,Cat4_Transport,0,24.5,EU,0.41,0.35,medium,772.0,0.12,0.74
SUP-1515,2024-01-15,Cat11_Use_of_Products,1,-91.7,NA,0.47,0.26,medium,702.0,1.8,0.85
SUP-1516,2024-08-29,Cat11_Use_of_Products,0,5.1,EU,0.52,0.62,medium,775.0,1.8,0.92
SUP-1517,2025-11-14,Cat11_Use_of_Products,0,6.7,NA,0.6,0.45,medium,561.0,1.8,0.82
SUP-1518,2025-09-10,Cat1_Purchased_Goods,0,6.7,EU,0.78,0.48,small,366.0,2.5,0.75
SUP-1519,2025-08-13,Cat11_Use_of_Products,0,13.1,EU,0.67,0.36,small,293.0,1.8,0.78
SUP-1520,2025-12-09,Cat1_Purchased_Goods,0,25.6,APAC,0.63,0.3,large,859.0,2.5,0.81
SUP-1521,2025-01-28,Cat1_Purchased_Goods,0,-10.3,EMEA,0.57,0.24,large,1216.0,2.5,0.81
SUP-1522,2025-10-18,Cat4_Transport,0,9.2,EU,0.77,0.56,medium,433.0,0.12,0.7
SUP-1523,2025-03-20,Cat4_Transport,1,-36.9,NA,0.45,0.23,small,415.0,0.12,0.63
SUP-1524,2024-07-27,Cat6_Business_Travel,1,-98.6,APAC,0.59,0.21,large,1192.0,0.255,0.95
SUP-1525,2025-10-10,Cat4_Transport,1,-54.8,APAC,0.88,0.26,medium,742.0,0.12,0.69
SUP-1526,2025-12-28,Cat1_Purchased_Goods,0,-4.8,EU,0.61,0.46,medium,636.0,2.5,0.75
SUP-1527,2025-05-25,Cat4_Transport,1,-42.9,EMEA,0.76,0.25,small,335.0,0.12,0.7
SUP-1528,2024-01-16,Cat4_Transport,0,5.1,EU,0.63,0.67,large,1087.0,0.12,0.98
SUP-1529,2024-08-30,Cat1_Purchased_Goods,1,-168.4,EU,0.32,0.39,large,1072.0,2.5,0.79
SUP-1530,2025-07-14,Cat1_Purchased_Goods,0,-15.4,APAC,0.61,0.31,medium,588.0,2.5,0.82
SUP-1531,2025-10-01,Cat6_Business_Travel,0,-5.1,EU,0.66,0.63,medium,715.0,0.255,0.71
SUP-1532,2024-03-27,Cat1_Purchased_Goods,1,-13.7,APAC,0.95,0.37,small,473.0,2.5,0.79
SUP-1533,2025-06-23,Cat4_Transport,0,2.0,EU,0.57,0.25,medium,673.0,0.12,0.79
SUP-1534,2024-06-08,Cat1_Purchased_Goods,0,1.1,EMEA,0.49,0.39,small,100.0,2.5,0.76
SUP-1535,2025-09-22,Cat4_Transport,1,-107.1,APAC,0.5,0.19,large,1170.0,0.12,0.76
SUP-1536,2024-12-07,Cat4_Transport,0,16.3,EU,0.47,0.46,small,276.0,0.12,0.75
SUP-1537,2025-05-04,Cat11_Use_of_Products,1,-40.5,EU,0.65,0.44,small,347.0,1.8,0.74
SUP-1538,2025-04-07,Cat4_Transport,1,-98.4,NA,0.63,0.58,large,995.0,0.12,0.78
SUP-1539,2025-07-25,Cat6_Business_Travel,0,6.9,APAC,0.32,0.22,small,358.0,0.255,0.67
SUP-1540,2025-07-24,Cat4_Transport,1,-130.5,EU,0.43,0.41,large,902.0,0.12,0.82
SUP-1541,2025-07-18,Cat1_Purchased_Goods,0,0.7,EU,0.59,0.36,small,212.0,2.5,0.7
SUP-1542,2024-02-13,Cat1_Purchased_Goods,1,-72.9,APAC,0.39,0.53,large,1146.0,2.5,0.92
SUP-1543,2024-06-17,Cat4_Transport,1,-108.5,NA,0.95,0.38,large,1412.0,0.12,0.81
SUP-1544,2024-04-28,Cat1_Purchased_Goods,0,15.0,APAC,0.6,0.17,small,338.0,2.5,0.87
SUP-1545,2025-07-05,Cat1_Purchased_Goods,0,5.3,APAC,0.59,0.39,medium,863.0,2.5,0.81
SUP-1546,2024-03-09,Cat6_Business_Travel,0,4.1,APAC,0.48,0.35,small,422.0,0.255,0.83
SUP-1547,2024-01-30,Cat4_Transport,0,-1.1,EU,0.59,0.35,small,239.0,0.12,0.87
SUP-1548,2024-04-29,Cat1_Purchased_Goods,1,-69.9,APAC,0.61,0.16,medium,776.0,2.5,0.91
SUP-1549,2024-04-02,Cat1_Purchased_Goods,0,-5.6,EU,0.65,0.47,small,455.0,2.5,0.85
SUP-1550,2024-10-30,Cat6_Business_Travel,1,-95.5,APAC,0.35,0.27,large,1130.0,0.255,0.79
SUP-1551,2025-07-07,Cat1_Purchased_Goods,0,-7.5,APAC,0.54,0.16,small,514.0,2.5,0.84
SUP-1552,2024-08-27,Cat11_Use_of_Products,0,3.3,EMEA,0.8,0.46,medium,808.0,1.8,0.77
SUP-1553,2025-07-28,Cat1_Purchased_Goods,0,8.4,NA,0.48,0.44,small,372.0,2.5,0.68
SUP-1554,2024-09-08,Cat4_Transport,1,-72.8,NA,0.76,0.33,medium,649.0,0.12,0.83
SUP-1555,2025-10-23,Cat6_Business_Travel,0,22.0,APAC,0.86,0.4,large,1153.0,0.255,0.8
SUP-1556,2025-11-19,Cat11_Use_of_Products,0,-7.0,EU,0.7,0.63,small,135.0,1.8,0.67
SUP-1557,2025-10-13,Cat4_Transport,0,-4.1,APAC,0.78,0.46,small,368.0,0.12,0.71
SUP-1558,2024-06-03,Cat1_Purchased_Goods,1,-106.1,NA,0.45,0.41,large,1351.0,2.5,0.88
SUP-1559,2024-02-20,Cat1_Purchased_Goods,1,-56.8,APAC,0.5,0.17,medium,355.0,2.5,0.85
SUP-1560,2024-05-28,Cat1_Purchased_Goods,0,-1.6,EU,0.46,0.39,small,365.0,2.5,0.82
SUP-1561,2024-05-08,Cat6_Business_Travel,1,-62.4,APAC,0.68,0.33,medium,718.0,0.255,0.88
SUP-1562,2024-02-20,Cat11_Use_of_Products,1,-51.3,EU,0.55,0.34,small,168.0,1.8,0.83
SUP-1563,2024-12-22,Cat6_Business_Travel,0,24.7,EU,0.47,0.46,medium,749.0,0.255,0.84
SUP-1564,2025-06-10,Cat1_Purchased_Goods,0,34.9,EU,0.51,0.59,small,453.0,2.5,0.7
SUP-1565,2025-03-30,Cat1_Purchased_Goods,0,8.7,APAC,0.69,0.31,medium,628.0,2.5,0.73
SUP-1566,2025-06-09,Cat6_Business_Travel,0,24.0,NA,0.5,0.19,medium,611.0,0.255,0.77
SUP-1567,2024-06-26,Cat1_Purchased_Goods,0,16.9,EMEA,0.31,0.41,small,589.0,2.5,0.75
SUP-1568,2025-01-01,Cat1_Purchased_Goods,1,-34.5,APAC,0.53,0.2,medium,534.0,2.5,0.77
SUP-1569,2025-08-18,Cat1_Purchased_Goods,1,-55.0,APAC,0.66,0.46,medium,568.0,2.5,0.8
SUP-1570,2025-06-11,Cat1_Purchased_Goods,0,-2.9,EU,0.46,0.13,medium,651.0,2.5,0.68
SUP-1571,2024-04-16,Cat1_Purchased_Goods,1,-161.0,EU,0.69,0.25,large,1214.0,2.5,0.98
SUP-1572,2024-11-11,Cat4_Transport,0,8.4,APAC,0.48,0.14,medium,767.0,0.12,0.8
SUP-1573,2024-04-23,Cat1_Purchased_Goods,0,-5.9,APAC,0.46,0.34,small,714.0,2.5,0.83
SUP-1574,2024-11-02,Cat6_Business_Travel,0,-15.5,EU,0.7,0.41,small,549.0,0.255,0.86
SUP-1575,2024-07-11,Cat1_Purchased_Goods,1,-36.2,APAC,0.27,0.47,medium,618.0,2.5,0.79
SUP-1576,2024-12-22,Cat4_Transport,1,-133.3,EU,0.65,0.31,large,879.0,0.12,0.81
SUP-1577,2024-10-16,Cat1_Purchased_Goods,0,4.7,NA,0.47,0.3,small,535.0,2.5,0.74
SUP-1578,2024-07-12,Cat4_Transport,0,0.1,NA,0.58,0.44,large,1327.0,0.12,0.93
SUP-1579,2025-04-13,Cat4_Transport,0,2.1,APAC,0.56,0.21,small,456.0,0.12,0.77
SUP-1580,2024-12-19,Cat6_Business_Travel,1,-93.9,LATAM,0.32,0.29,large,1086.0,0.255,0.77
SUP-1581,2024-04-28,Cat4_Transport,1,-160.7,EU,0.72,0.17,large,1033.0,0.12,0.91
SUP-1582,2025-12-18,Cat1_Purchased_Goods,0,1.6,EU,0.84,0.53,medium,743.0,2.5,0.73
SUP-1583,2025-08-30,Cat11_Use_of_Products,0,-0.6,APAC,0.89,0.29,medium,608.0,1.8,0.68
SUP-1584,2024-03-22,Cat4_Transport,1,-48.2,LATAM,0.58,0.3,medium,590.0,0.12,0.9
SUP-1585,2024-12-06,Cat1_Purchased_Goods,1,-140.5,EU,0.6,0.72,large,1313.0,2.5,0.96
SUP-1586,2025-05-08,Cat1_Purchased_Goods,1,-99.9,NA,0.52,0.45,large,744.0,2.5,0.85
SUP-1587,2025-03-24,Cat1_Purchased_Goods,1,-69.4,EMEA,0.8,0.31,medium,538.0,2.5,0.75
SUP-1588,2024-05-15,Cat1_Purchased_Goods,0,31.8,EMEA,0.91,0.29,small,100.0,2.5,0.72
SUP-1589,2024-07-03,Cat4_Transport,0,0.8,APAC,0.47,0.31,medium,562.0,0.12,0.79
SUP-1590,2024-09-28,Cat4_Transport,1,-39.6,NA,0.29,0.54,small,203.0,0.12,0.79
SUP-1591,2025-04-07,Cat11_Use_of_Products,1,-79.5,APAC,0.93,0.27,large,941.0,1.8,0.77
SUP-1592,2025-05-10,Cat6_Business_Travel,1,-81.2,NA,0.62,0.42,medium,689.0,0.255,0.76
SUP-1593,2025-05-14,Cat11_Use_of_Products,1,-27.0,LATAM,0.26,0.44,medium,725.0,1.8,0.68
SUP-1594,2024-10-24,Cat1_Purchased_Goods,0,13.6,EU,0.79,0.67,large,1124.0,2.5,0.85
SUP-1595,2025-03-11,Cat11_Use_of_Products,0,5.0,APAC,0.7,0.33,medium,802.0,1.8,0.8
SUP-1596,2025-09-19,Cat4_Transport,0,9.2,EU,0.53,0.46,small,441.0,0.12,0.71
SUP-1597,2024-05-22,Cat6_Business_Travel,0,13.1,NA,0.3,0.45,small,426.0,0.255,0.73
SUP-1598,2025-01-31,Cat11_Use_of_Products,0,10.3,APAC,0.56,0.31,medium,688.0,1.8,0.84
SUP-1599,2025-07-26,Cat1_Purchased_Goods,0,-4.6,APAC,0.59,0.15,small,273.0,2.5,0.73
SUP-1600,2024-08-28,Cat4_Transport,0,-13.7,APAC,0.7,0.31,small,323.0,0.12,0.79
SUP-1601,2025-04-29,Cat4_Transport,0,9.0,EMEA,0.72,0.59,medium,695.0,0.12,0.8
SUP-1602,2025-08-27,Cat4_Transport,0,-11.1,APAC,0.6,0.24,medium,649.0,0.12,0.79
SUP-1603,2025-04-06,Cat11_Use_of_Products,1,-127.6,EU,0.63,0.4,large,831.0,1.8,0.78
SUP-1604,2024-01-18,Cat11_Use_of_Products,0,10.4,EU,0.49,0.42,medium,675.0,1.8,0.94
SUP-1605,2024-07-21,Cat1_Purchased_Goods,1,-31.5,APAC,0.75,0.37,medium,716.0,2.5,0.92
SUP-1606,2025-06-25,Cat4_Transport,0,-12.3,EMEA,0.68,0.26,small,395.0,0.12,0.73
SUP-1607,2024-08-07,Cat1_Purchased_Goods,0,-1.7,EU,0.63,0.48,small,687.0,2.5,0.91
SUP-1608,2024-08-19,Cat1_Purchased_Goods,0,6.9,LATAM,0.81,0.38,small,336.0,2.5,0.71
SUP-1609,2024-03-07,Cat1_Purchased_Goods,1,-68.3,LATAM,0.55,0.47,large,901.0,2.5,0.83
SUP-1610,2024-10-15,Cat4_Transport,1,-49.1,APAC,0.66,0.5,medium,518.0,0.12,0.81
SUP-1611,2024-02-05,Cat6_Business_Travel,1,-39.6,LATAM,0.46,0.37,medium,988.0,0.255,0.92
SUP-1612,2025-03-07,Cat11_Use_of_Products,1,-104.6,APAC,0.44,0.05,large,937.0,1.8,0.87
SUP-1613,2024-12-04,Cat1_Purchased_Goods,0,15.5,NA,0.52,0.52,medium,829.0,2.5,0.85
SUP-1614,2024-10-17,Cat4_Transport,0,13.5,APAC,0.72,0.05,small,308.0,0.12,0.71
SUP-1615,2025-06-30,Cat1_Purchased_Goods,0,10.5,EU,0.64,0.35,small,600.0,2.5,0.72
SUP-1616,2024-09-19,Cat1_Purchased_Goods,1,-130.2,EU,0.54,0.54,large,1042.0,2.5,0.83
SUP-1617,2024-01-02,Cat11_Use_of_Products,0,-8.8,NA,0.38,0.33,small,431.0,1.8,0.77
SUP-1618,2024-05-05,Cat1_Purchased_Goods,0,-3.1,EU,0.64,0.72,small,257.0,2.5,0.86
SUP-1619,2024-09-25,Cat1_Purchased_Goods,0,2.7,APAC,0.52,0.31,medium,617.0,2.5,0.86
SUP-1620,2024-12-25,Cat1_Purchased_Goods,1,-71.3,APAC,0.72,0.28,medium,680.0,2.5,0.82
SUP-1621,2024-10-11,Cat1_Purchased_Goods,1,-129.3,EU,0.28,0.4,large,886.0,2.5,0.85
SUP-1622,2025-05-20,Cat1_Purchased_Goods,0,24.5,APAC,0.61,0.16,medium,701.0,2.5,0.76
SUP-1623,2024-12-04,Cat4_Transport,1,-91.2,APAC,0.43,0.46,large,1030.0,0.12,0.73
SUP-1624,2024-05-17,Cat4_Transport,1,-76.3,NA,0.47,0.05,medium,582.0,0.12,0.85
SUP-1625,2025-09-10,Cat11_Use_of_Products,1,-99.5,EU,0.49,0.58,medium,908.0,1.8,0.78
SUP-1626,2024-11-30,Cat6_Business_Travel,0,-4.6,APAC,0.65,0.23,small,100.0,0.255,0.78
SUP-1627,2024-05-02,Cat11_Use_of_Products,1,-117.8,NA,0.57,0.39,large,1039.0,1.8,0.98
SUP-1628,2025-01-29,Cat1_Purchased_Goods,0,27.6,NA,0.7,0.21,large,1114.0,2.5,0.9
SUP-1629,2025-10-11,Cat4_Transport,0,-2.1,LATAM,0.77,0.39,medium,653.0,0.12,0.74
SUP-1630,2025-10-18,Cat4_Transport,1,-77.8,NA,0.47,0.53,medium,462.0,0.12,0.78
SUP-1631,2024-08-12,Cat4_Transport,0,-0.6,LATAM,0.44,0.44,medium,581.0,0.12,0.79
SUP-1632,2025-02-13,Cat4_Transport,0,8.6,EU,0.28,0.51,small,489.0,0.12,0.64
SUP-1633,2024-06-03,Cat6_Business_Travel,1,-35.4,EU,0.49,0.2,small,366.0,0.255,0.84
SUP-1634,2024-02-19,Cat6_Business_Travel,1,-48.1,EU,0.43,0.42,small,397.0,0.255,0.78
SUP-1635,2024-12-28,Cat1_Purchased_Goods,1,-101.1,NA,0.86,0.39,large,1060.0,2.5,0.87
SUP-1636,2024-04-20,Cat4_Transport,0,10.9,APAC,0.58,0.23,medium,702.0,0.12,0.84
SUP-1637,2024-03-03,Cat11_Use_of_Products,1,-76.0,EU,0.68,0.54,medium,644.0,1.8,0.93
SUP-1638,2025-12-21,Cat1_Purchased_Goods,0,11.6,NA,0.54,0.41,large,1065.0,2.5,0.88
SUP-1639,2024-05-21,Cat6_Business_Travel,0,27.4,APAC,0.71,0.18,medium,820.0,0.255,0.84
SUP-1640,2024-04-19,Cat11_Use_of_Products,0,15.2,APAC,0.59,0.31,medium,595.0,1.8,0.91
